iter	RMSE
0	0.5116565826
1	0.4884247372
2	0.468814386
3	0.448055879
4	0.4279211477
5	0.4095114056
6	0.3921742592
7	0.3758377045
8	0.3610672723
9	0.3454952608
10	0.3309184911
11	0.3184021553
12	0.306947272
13	0.2943217182
14	0.2824690099
15	0.2720483631
16	0.2618693568
17	0.2534866969
18	0.2442605061
19	0.2352016029
20	0.2268528879
21	0.2187754343
22	0.2114646607
23	0.2050179073
24	0.1981946642
25	0.1916225124
26	0.1856149115
27	0.1802950042
28	0.1747501586
29	0.1691088807
30	0.1644159045
31	0.159891795
32	0.155453299
33	0.1511662025
34	0.1473176988
35	0.1441274895
36	0.1408610767
37	0.137624924
38	0.1343470056
39	0.1311115541
40	0.1284753285
41	0.1255942128
42	0.1237072435
43	0.1220593526
44	0.1198801871
45	0.1177650191
46	0.1156529811
47	0.1138695344
48	0.1119498003
49	0.1103472804
50	0.1087709863
51	0.1073257046
52	0.1059010492
53	0.1045630201
54	0.1036741123
55	0.1026937016
56	0.1017520869
57	0.1006405982
58	0.09966908637
59	0.09902913124
60	0.09830083733
61	0.0977016219
62	0.09709791556
63	0.09634385188
64	0.09573134326
65	0.09526311698
66	0.09469865307
67	0.09427052374
68	0.09387831019
69	0.09352657659
70	0.0931401482
71	0.09284331725
72	0.09257117186
73	0.09219364067
74	0.09192425724
75	0.0915753223
76	0.09132254988
77	0.0910872476
78	0.09093211486
79	0.0907489916
80	0.09059054956
81	0.09045829049
82	0.09030639368
83	0.09009120825
84	0.08989753342
85	0.08968911901
86	0.08954391867
87	0.08931099659
88	0.08920737898
89	0.08910909792
90	0.08897981144
91	0.08884788306
92	0.08871218677
93	0.0886243831
94	0.08853104537
95	0.08840403948
96	0.08830558983
97	0.08822777195
98	0.0881495425
99	0.08806350173
100	0.08797267499
101	0.08789426805
102	0.08781126701
103	0.08772372193
104	0.08762105843
105	0.08754187578
106	0.08748845659
107	0.08741030304
108	0.08731977564
109	0.087218225
110	0.08715355063
111	0.08707369012
112	0.08702756166
113	0.08695317994
114	0.08690289065
115	0.08683780267
116	0.08679762422
117	0.08673181413
118	0.08664789974
119	0.0865782708
120	0.08651058208
121	0.08646326483
122	0.08640800309
123	0.08635152121
124	0.08630233053
125	0.08622661177
126	0.08618456051
127	0.08614293398
128	0.08608958363
129	0.08604523584
130	0.08599302966
131	0.08592535446
132	0.08588796059
133	0.08583063929
134	0.08579438171
135	0.08573147618
136	0.08564660985
137	0.08560720528
138	0.08555945696
139	0.08551307359
140	0.08545361174
141	0.08537362508
142	0.08531786816
143	0.08526167871
144	0.08522402669
145	0.08517827714
146	0.08513401826
147	0.08507505142
148	0.08500843538
149	0.08495850378
150	0.08491586503
151	0.08485752958
152	0.08481583687
153	0.08475061976
154	0.08469881633
155	0.08465750413
156	0.08460295058
157	0.08453521678
158	0.08448939671
159	0.0844458985
160	0.08439185464
161	0.08434666957
162	0.08431608831
163	0.08425521463
164	0.08420120473
165	0.08416815178
166	0.0841160649
167	0.08407160788
168	0.08403823843
169	0.08399027701
170	0.08395394881
171	0.08390825433
172	0.08384955615
173	0.08380003003
174	0.08374075243
175	0.08368286096
176	0.0836412615
177	0.08358046608
178	0.0835269366
179	0.08346441428
180	0.08340081281
181	0.08335744566
182	0.08329422366
183	0.0832353936
184	0.08317317036
185	0.08310434219
